Time,GPS X,GPS Y,GPS Z,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
2.13,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.14,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.15,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.16,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.17,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.18,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.19,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.2,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.21,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.22,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.23,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.24,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.25,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.26,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.27,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.28,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.29,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.3,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.31,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.32,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.33,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.34,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.35,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.36,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.37,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.38,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.39,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.4,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.41,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.42,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.43,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.44,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.45,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
