Time,GPS X,GPS Y,GPS Z,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
1.32,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.33,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.34,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.35,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.36,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.37,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.38,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.39,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.4,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.41,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.42,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.43,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.44,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.45,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.46,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.47,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.48,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.49,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.5,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.51,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.52,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.53,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.54,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.55,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.56,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.57,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.58,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.59,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.6,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.61,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.62,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.63,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.64,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.65,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.66,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.67,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.68,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.69,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.7,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.71,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.72,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.73,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.74,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.75,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.76,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.77,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.78,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.79,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.8,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.81,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.82,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.83,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.84,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.85,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.86,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.87,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.88,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.89,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.9,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.91,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.92,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.93,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
